trial_index_0based,masterordering_1based,subjectim_slot_1based,nsd_image_id_0based,nsd_image_id_1based,split,shared1000,subject1,coco_id,coco_split
23782,8925,8925,41875,41876,train,False,True,134819,train2017
23783,3836,3836,71774,71775,train,False,True,513351,train2017
23784,5458,5458,40430,40431,train,False,True,371038,train2017
23785,9397,9397,4187,4188,train,False,True,265839,train2017
23786,4632,4632,17623,17624,train,False,True,568630,train2017
23787,9220,9220,52577,52578,train,False,True,291614,train2017
23788,4086,4086,61355,61356,train,False,True,515695,train2017
23789,8931,8931,59392,59393,train,False,True,203175,train2017
23790,3567,3567,769,770,train,False,True,485424,val2017
23791,3140,3140,39842,39843,train,False,True,318469,train2017
23792,5823,5823,953,954,train,False,True,240250,val2017
23793,3498,3498,45166,45167,train,False,True,409652,train2017
23794,4795,4795,3431,3432,train,False,True,263582,train2017
23795,5907,5907,19593,19594,train,False,True,312476,train2017
23796,2743,2743,13423,13424,train,False,True,293705,train2017
23797,2896,2896,13942,13943,train,False,True,33094,train2017
23798,9832,9832,21107,21108,train,False,True,579201,train2017
23799,8476,8476,58823,58824,train,False,True,200980,train2017
23800,6909,6909,1727,1728,train,False,True,211069,val2017
23801,411,411,30674,30675,test,True,True,91005,train2017
23802,8993,8993,66508,66509,train,False,True,492715,train2017
23803,9896,9896,13421,13422,train,False,True,293703,train2017
23804,4416,4416,22748,22749,train,False,True,272269,train2017
23805,9193,9193,32336,32337,train,False,True,359470,train2017
23806,4022,4022,19428,19429,train,False,True,49845,train2017
23807,2431,2431,34254,34255,train,False,True,104718,train2017
23808,3161,3161,66880,66881,train,False,True,494190,train2017
23809,9678,9678,21008,21009,train,False,True,578849,train2017
23810,9599,9599,15895,15896,train,False,True,563340,train2017
23811,4595,4595,49714,49715,train,False,True,520525,train2017
23812,5553,5553,32651,32652,train,False,True,98590,train2017
23813,7121,7121,62654,62655,train,False,True,167026,train2017
23814,9021,9021,19767,19768,train,False,True,575133,train2017
23815,4862,4862,72762,72763,train,False,True,304654,train2017
23816,2165,2165,12184,12185,train,False,True,290106,train2017
23817,6227,6227,63459,63460,train,False,True,218868,train2017
23818,5270,5270,72946,72947,train,False,True,517869,train2017
23819,6490,6490,9199,9200,train,False,True,19102,train2017
23820,2581,2581,11411,11412,train,False,True,25797,train2017
23821,5340,5340,68884,68885,train,False,True,239861,train2017
23822,4313,4313,25522,25523,train,False,True,274022,train2017
23823,3961,3961,59884,59885,train,False,True,467223,train2017
23824,6912,6912,58689,58690,train,False,True,462562,train2017
23825,1088,1088,2186,2187,train,False,True,571313,val2017
23826,8052,8052,44669,44670,train,False,True,407644,train2017
23827,918,918,66479,66480,test,True,True,230422,train2017
23828,8338,8338,11397,11398,train,False,True,25759,train2017
23829,7113,7113,55896,55897,train,False,True,451834,train2017
23830,8369,8369,53536,53537,train,False,True,180490,train2017
23831,3340,3340,13309,13310,train,False,True,293362,train2017
23832,981,981,71025,71026,test,True,True,510334,train2017
23833,7479,7479,63105,63106,train,False,True,479620,train2017
23834,5071,5071,39621,39622,train,False,True,125979,train2017
23835,4669,4669,12774,12775,train,False,True,29656,train2017
23836,1220,1220,62299,62300,train,False,True,476465,train2017
23837,2492,2492,60824,60825,train,False,True,208723,train2017
23838,8450,8450,20819,20820,train,False,True,316143,train2017
23839,3458,3458,53810,53811,train,False,True,443681,train2017
23840,6224,6224,13057,13058,train,False,True,554742,train2017
23841,8741,8741,72624,72625,train,False,True,516725,train2017
23842,6226,6226,26536,26537,train,False,True,75132,train2017
23843,8392,8392,194,195,train,False,True,221708,val2017
23844,604,604,44369,44370,test,True,True,406445,train2017
23845,717,717,52375,52376,test,True,True,438154,train2017
23846,8225,8225,3546,3547,train,False,True,1810,train2017
23847,1910,1910,25047,25048,train,False,True,331607,train2017
23848,625,625,45999,46000,test,True,True,369367,train2017
23849,6984,6984,49212,49213,train,False,True,163473,train2017
23850,6980,6980,54765,54766,train,False,True,185291,train2017
23851,5396,5396,41444,41445,train,False,True,395291,train2017
23852,241,241,20064,20065,test,True,True,576011,train2017
23853,1376,1376,36220,36221,train,False,True,314993,train2017
23854,4336,4336,55068,55069,train,False,True,380609,train2017
23855,5742,5742,787,788,train,False,True,18519,val2017
23856,5976,5976,23047,23048,train,False,True,61852,train2017
23857,5707,5707,18315,18316,train,False,True,570738,train2017
23858,2741,2741,54131,54132,train,False,True,182736,train2017
23859,7881,7881,29585,29586,train,False,True,86861,train2017
23860,2363,2363,27524,27525,train,False,True,341070,train2017
23861,7150,7150,42749,42750,train,False,True,400199,train2017
23862,7598,7598,8743,8744,train,False,True,308803,train2017
23863,328,328,25570,25571,test,True,True,71429,train2017
23864,1818,1818,6160,6161,train,False,True,9843,train2017
23865,590,590,43746,43747,test,True,True,404007,train2017
23866,25,25,4058,4059,test,True,True,527618,train2017
23867,3488,3488,10606,10607,train,False,True,23380,train2017
23868,3708,3708,45141,45142,train,False,True,111945,train2017
23869,5811,5811,41532,41533,train,False,True,133464,train2017
23870,4755,4755,21147,21148,train,False,True,579312,train2017
23871,3843,3843,23931,23932,train,False,True,65197,train2017
23872,4883,4883,18587,18588,train,False,True,47328,train2017
23873,2615,2615,30275,30276,train,False,True,89549,train2017
23874,502,502,38278,38279,test,True,True,120655,train2017
23875,981,981,71025,71026,test,True,True,510334,train2017
23876,770,770,56042,56043,test,True,True,452341,train2017
23877,3961,3961,59884,59885,train,False,True,467223,train2017
23878,8178,8178,14433,14434,train,False,True,558794,train2017
23879,3294,3294,71175,71176,train,False,True,248712,train2017
23880,313,313,24740,24741,test,True,True,11373,train2017
23881,5861,5861,24252,24253,train,False,True,328589,train2017
23882,4948,4948,6805,6806,train,False,True,274019,train2017
23883,1620,1620,23010,23011,train,False,True,61730,train2017
23884,4943,4943,35365,35366,train,False,True,109146,train2017
23885,9027,9027,61555,61556,train,False,True,428447,train2017
23886,1214,1214,54138,54139,train,False,True,444913,train2017
23887,6909,6909,1727,1728,train,False,True,211069,val2017
23888,750,750,54698,54699,test,True,True,447182,train2017
23889,2262,2262,11656,11657,train,False,True,288649,train2017
23890,3633,3633,58341,58342,train,False,True,199011,train2017
23891,5340,5340,68884,68885,train,False,True,239861,train2017
23892,2615,2615,30275,30276,train,False,True,89549,train2017
23893,838,838,60867,60868,test,True,True,208849,train2017
23894,6663,6663,15485,15486,train,False,True,37748,train2017
23895,9193,9193,32336,32337,train,False,True,359470,train2017
23896,1809,1809,29018,29019,train,False,True,346785,train2017
23897,6327,6327,34704,34705,train,False,True,368645,train2017
23898,9729,9729,1839,1840,train,False,True,381971,val2017
23899,5062,5062,72494,72495,train,False,True,254074,train2017
23900,8670,8670,23696,23697,train,False,True,10732,train2017
23901,7171,7171,45588,45589,train,False,True,4968,train2017
23902,481,481,36629,36630,test,True,True,114274,train2017
23903,1249,1249,6913,6914,train,False,True,274352,train2017
23904,212,212,17450,17451,test,True,True,43776,train2017
23905,7754,7754,40729,40730,train,False,True,392363,train2017
23906,1717,1717,53553,53554,train,False,True,180549,train2017
23907,4206,4206,32463,32464,train,False,True,72229,train2017
23908,2136,2136,68187,68188,train,False,True,237186,train2017
23909,2579,2579,69581,69582,train,False,True,322321,train2017
23910,6869,6869,64636,64637,train,False,True,80943,train2017
23911,9556,9556,32385,32386,train,False,True,97529,train2017
23912,2308,2308,49844,49845,train,False,True,27675,train2017
23913,1314,1314,7919,7920,train,False,True,15301,train2017
23914,6044,6044,13938,13939,train,False,True,33074,train2017
23915,4003,4003,7478,7479,train,False,True,538247,train2017
23916,7866,7866,66960,66961,train,False,True,494471,train2017
23917,7419,7419,32464,32465,train,False,True,359977,train2017
23918,1804,1804,8856,8857,train,False,True,542402,train2017
23919,3738,3738,6915,6916,train,False,True,12213,train2017
23920,8088,8088,29610,29611,train,False,True,86927,train2017
23921,1098,1098,16625,16626,train,False,True,303414,train2017
23922,9871,9871,29763,29764,train,False,True,87567,train2017
23923,766,766,55857,55858,test,True,True,451680,train2017
23924,1702,1702,10449,10450,train,False,True,571797,train2017
23925,5669,5669,20034,20035,train,False,True,575923,train2017
23926,7897,7897,23988,23989,train,False,True,229350,train2017
23927,8744,8744,18099,18100,train,False,True,45842,train2017
23928,8744,8744,18099,18100,train,False,True,45842,train2017
23929,7890,7890,19137,19138,train,False,True,311066,train2017
23930,8554,8554,7265,7266,train,False,True,275466,train2017
23931,8741,8741,72624,72625,train,False,True,516725,train2017
23932,7442,7442,18656,18657,train,False,True,571821,train2017
23933,751,751,54743,54744,test,True,True,185225,train2017
23934,2837,2837,23137,23138,train,False,True,324322,train2017
23935,8690,8690,24308,24309,train,False,True,328805,train2017
23936,192,192,16063,16064,test,True,True,225054,train2017
23937,8690,8690,24308,24309,train,False,True,328805,train2017
23938,5143,5143,35335,35336,train,False,True,371166,train2017
23939,7840,7840,38778,38779,train,False,True,580200,train2017
23940,4109,4109,17750,17751,train,False,True,44763,train2017
23941,6293,6293,28122,28123,train,False,True,343349,train2017
23942,5823,5823,953,954,train,False,True,240250,val2017
23943,8474,8474,68135,68136,train,False,True,126877,train2017
23944,411,411,30674,30675,test,True,True,91005,train2017
23945,4625,4625,64780,64781,train,False,True,486162,train2017
23946,6395,6395,16752,16753,train,False,True,41688,train2017
23947,3602,3602,55847,55848,train,False,True,451621,train2017
23948,1828,1828,67720,67721,train,False,True,235233,train2017
23949,3610,3610,14342,14343,train,False,True,34207,train2017
23950,3742,3742,15739,15740,train,False,True,562846,train2017
23951,902,902,65654,65655,test,True,True,227307,train2017
23952,3953,3953,25131,25132,train,False,True,361157,train2017
23953,3921,3921,65725,65726,train,False,True,489741,train2017
23954,5357,5357,60359,60360,train,False,True,206889,train2017
23955,8546,8546,23221,23222,train,False,True,230179,train2017
23956,6937,6937,35682,35683,train,False,True,372498,train2017
23957,9775,9775,22780,22781,train,False,True,578128,train2017
23958,8455,8455,32992,32993,train,False,True,362007,train2017
23959,5822,5822,6865,6866,train,False,True,12069,train2017
23960,5202,5202,61928,61929,train,False,True,24547,train2017
23961,3961,3961,59884,59885,train,False,True,467223,train2017
23962,8382,8382,51789,51790,train,False,True,173760,train2017
23963,4729,4729,51099,51100,train,False,True,290652,train2017
23964,873,873,63781,63782,test,True,True,429902,train2017
23965,9822,9822,12597,12598,train,False,True,291333,train2017
23966,7975,7975,47791,47792,train,False,True,157866,train2017
23967,6491,6491,15181,15182,train,False,True,298914,train2017
23968,6904,6904,44150,44151,train,False,True,345209,train2017
23969,7173,7173,9347,9348,train,False,True,19496,train2017
23970,625,625,45999,46000,test,True,True,369367,train2017
23971,6996,6996,3943,3944,train,False,True,527270,train2017
23972,7694,7694,27584,27585,train,False,True,341299,train2017
23973,227,227,18690,18691,test,True,True,47638,train2017
23974,3657,3657,44858,44859,train,False,True,408469,train2017
23975,281,281,22772,22773,test,True,True,323010,train2017
23976,5254,5254,1372,1373,train,False,True,255965,val2017
23977,5412,5412,35323,35324,train,False,True,108987,train2017
23978,4829,4829,66438,66439,train,False,True,230268,train2017
23979,4007,4007,7355,7356,train,False,True,537887,train2017
23980,5787,5787,57289,57290,train,False,True,195062,train2017
23981,5418,5418,15591,15592,train,False,True,300216,train2017
23982,5656,5656,39432,39433,train,False,True,440623,train2017
23983,6725,6725,9084,9085,train,False,True,18775,train2017
23984,2465,2465,34610,34611,train,False,True,106143,train2017
23985,2750,2750,52950,52951,train,False,True,440404,train2017
23986,4429,4429,58875,58876,train,False,True,463318,train2017
23987,4313,4313,25522,25523,train,False,True,274022,train2017
23988,9150,9150,6134,6135,train,False,True,534045,train2017
23989,5669,5669,20034,20035,train,False,True,575923,train2017
23990,1756,1756,39999,40000,train,False,True,389586,train2017
23991,7430,7430,64110,64111,train,False,True,221487,train2017
23992,4416,4416,22748,22749,train,False,True,272269,train2017
23993,7698,7698,67353,67354,train,False,True,495989,train2017
23994,148,148,12075,12076,test,True,True,27665,train2017
23995,7880,7880,50012,50013,train,False,True,166692,train2017
23996,5270,5270,72946,72947,train,False,True,517869,train2017
23997,4082,4082,70563,70564,train,False,True,508516,train2017
23998,2537,2537,20112,20113,train,False,True,314026,train2017
23999,1804,1804,8856,8857,train,False,True,542402,train2017
24000,8548,8548,59586,59587,train,False,True,466083,train2017
24001,3541,3541,2538,2539,train,False,True,14831,val2017
24002,9212,9212,27995,27996,train,False,True,194726,train2017
24003,4625,4625,64780,64781,train,False,True,486162,train2017
24004,6269,6269,198,199,train,False,True,98839,val2017
24005,2117,2117,56901,56902,train,False,True,193479,train2017
24006,23,23,3951,3952,test,True,True,265150,train2017
24007,6698,6698,29556,29557,train,False,True,86777,train2017
24008,6293,6293,28122,28123,train,False,True,343349,train2017
24009,2537,2537,20112,20113,train,False,True,314026,train2017
24010,4466,4466,43744,43745,train,False,True,404005,train2017
24011,5374,5374,67958,67959,train,False,True,498350,train2017
24012,717,717,52375,52376,test,True,True,438154,train2017
24013,4662,4662,55277,55278,train,False,True,187277,train2017
24014,2590,2590,41819,41820,train,False,True,134596,train2017
24015,1700,1700,38921,38922,train,False,True,123155,train2017
24016,3644,3644,56651,56652,train,False,True,454647,train2017
24017,460,460,34418,34419,test,True,True,367552,train2017
24018,8670,8670,23696,23697,train,False,True,10732,train2017
24019,3172,3172,35504,35505,train,False,True,109640,train2017
24020,5412,5412,35323,35324,train,False,True,108987,train2017
24021,4203,4203,72371,72372,train,False,True,515729,train2017
24022,5067,5067,40027,40028,train,False,True,389673,train2017
24023,2002,2002,56869,56870,train,False,True,193380,train2017
24024,1220,1220,62299,62300,train,False,True,476465,train2017
24025,9948,9948,31675,31676,train,False,True,356828,train2017
24026,902,902,65654,65655,test,True,True,227307,train2017
24027,7221,7221,27196,27197,train,False,True,339830,train2017
24028,4701,4701,709,710,train,False,True,463174,val2017
24029,3355,3355,40996,40997,train,False,True,393412,train2017
24030,196,196,16466,16467,test,True,True,574784,train2017
24031,5539,5539,66516,66517,train,False,True,230597,train2017
24032,9334,9334,28062,28063,train,False,True,494089,train2017
24033,7271,7271,38724,38725,train,False,True,122403,train2017
24034,873,873,63781,63782,test,True,True,429902,train2017
24035,3112,3112,16718,16719,train,False,True,303735,train2017
24036,8142,8142,33293,33294,train,False,True,101079,train2017
24037,2643,2643,52459,52460,train,False,True,176328,train2017
24038,4547,4547,9217,9218,train,False,True,277709,train2017
24039,4677,4677,21658,21659,train,False,True,56684,train2017
24040,6136,6136,68315,68316,train,False,True,237600,train2017
24041,2528,2528,56131,56132,train,False,True,337585,train2017
24042,5437,5437,2639,2640,train,False,True,343218,val2017
24043,7570,7570,27360,27361,train,False,True,78320,train2017
24044,3392,3392,55916,55917,train,False,True,451896,train2017
24045,2546,2546,402,403,train,False,True,361551,val2017
24046,964,964,69918,69919,test,True,True,243839,train2017
24047,4559,4559,32042,32043,train,False,True,96107,train2017
24048,8034,8034,34137,34138,train,False,True,387551,train2017
24049,9301,9301,60453,60454,train,False,True,469424,train2017
24050,4287,4287,65798,65799,train,False,True,489986,train2017
24051,4355,4355,15667,15668,train,False,True,93764,train2017
24052,4790,4790,63696,63697,train,False,True,219816,train2017
24053,3365,3365,62057,62058,train,False,True,213434,train2017
24054,6227,6227,63459,63460,train,False,True,218868,train2017
24055,9365,9365,36685,36686,train,False,True,114515,train2017
24056,8223,8223,53729,53730,train,False,True,443390,train2017
24057,1452,1452,20466,20467,train,False,True,52952,train2017
24058,8239,8239,21969,21970,train,False,True,57719,train2017
24059,1993,1993,69894,69895,train,False,True,505895,train2017
24060,5694,5694,60302,60303,train,False,True,260024,train2017
24061,4125,4125,70491,70492,train,False,True,508278,train2017
24062,7881,7881,29585,29586,train,False,True,86861,train2017
24063,5308,5308,12305,12306,train,False,True,28293,train2017
24064,4170,4170,51442,51443,train,False,True,172463,train2017
24065,8486,8486,7651,7652,train,False,True,133490,train2017
24066,9859,9859,68191,68192,train,False,True,237201,train2017
24067,4833,4833,72863,72864,train,False,True,255443,train2017
24068,6331,6331,5850,5851,train,False,True,271002,train2017
24069,1645,1645,25544,25545,train,False,True,333480,train2017
24070,5445,5445,64195,64196,train,False,True,483955,train2017
24071,7800,7800,39310,39311,train,False,True,386936,train2017
24072,9744,9744,58911,58912,train,False,True,463474,train2017
24073,3921,3921,65725,65726,train,False,True,489741,train2017
24074,6136,6136,68315,68316,train,False,True,237600,train2017
24075,7442,7442,18656,18657,train,False,True,571821,train2017
24076,6193,6193,37539,37540,train,False,True,117772,train2017
24077,1548,1548,67070,67071,train,False,True,494895,train2017
24078,7598,7598,8743,8744,train,False,True,308803,train2017
24079,2572,2572,28902,28903,train,False,True,346334,train2017
24080,5539,5539,66516,66517,train,False,True,230597,train2017
24081,481,481,36629,36630,test,True,True,114274,train2017
24082,9247,9247,7245,7246,train,False,True,13267,train2017
24083,9713,9713,8956,8957,train,False,True,18412,train2017
24084,2931,2931,39302,39303,train,False,True,124766,train2017
24085,3572,3572,11757,11758,train,False,True,26784,train2017
24086,9740,9740,37327,37328,train,False,True,116988,train2017
24087,7411,7411,62321,62322,train,False,True,214419,train2017
24088,2643,2643,52459,52460,train,False,True,176328,train2017
24089,8745,8745,19135,19136,train,False,True,311056,train2017
24090,864,864,62561,62562,test,True,True,385417,train2017
24091,6937,6937,35682,35683,train,False,True,372498,train2017
24092,314,314,24787,24788,test,True,True,55090,train2017
24093,3361,3361,13582,13583,train,False,True,32039,train2017
24094,5677,5677,21883,21884,train,False,True,446473,train2017
24095,821,821,59595,59596,test,True,True,77686,train2017
24096,8368,8368,62153,62154,train,False,True,213780,train2017
24097,6226,6226,26536,26537,train,False,True,75132,train2017
24098,5133,5133,4509,4510,train,False,True,4705,train2017
24099,8088,8088,29610,29611,train,False,True,86927,train2017
24100,1865,1865,55545,55546,train,False,True,380909,train2017
24101,4662,4662,55277,55278,train,False,True,187277,train2017
24102,1975,1975,49975,49976,train,False,True,166565,train2017
24103,8234,8234,59006,59007,train,False,True,463803,train2017
24104,574,574,43107,43108,test,True,True,139344,train2017
24105,3644,3644,56651,56652,train,False,True,454647,train2017
24106,8717,8717,46058,46059,train,False,True,151005,train2017
24107,5270,5270,72946,72947,train,False,True,517869,train2017
24108,5696,5696,64065,64066,train,False,True,483446,train2017
24109,7916,7916,22243,22244,train,False,True,320951,train2017
24110,4619,4619,45347,45348,train,False,True,410375,train2017
24111,9050,9050,29374,29375,train,False,True,86011,train2017
24112,9369,9369,71679,71680,train,False,True,41802,train2017
24113,2393,2393,66762,66763,train,False,True,493717,train2017
24114,8234,8234,59006,59007,train,False,True,463803,train2017
24115,5359,5359,10915,10916,train,False,True,286471,train2017
24116,2472,2472,1247,1248,train,False,True,396729,val2017
24117,602,602,44324,44325,test,True,True,406292,train2017
24118,4026,4026,38652,38653,train,False,True,122135,train2017
24119,2509,2509,50584,50585,train,False,True,169023,train2017
24120,9754,9754,68099,68100,train,False,True,236840,train2017
24121,6130,6130,45801,45802,train,False,True,549287,train2017
24122,3657,3657,44858,44859,train,False,True,408469,train2017
24123,9729,9729,1839,1840,train,False,True,381971,val2017
24124,5723,5723,59849,59850,train,False,True,467092,train2017
24125,8239,8239,21969,21970,train,False,True,57719,train2017
24126,9176,9176,69713,69714,train,False,True,243027,train2017
24127,7698,7698,67353,67354,train,False,True,495989,train2017
24128,6330,6330,1488,1489,train,False,True,454750,val2017
24129,7930,7930,54976,54977,train,False,True,467929,train2017
24130,6625,6625,18790,18791,train,False,True,310055,train2017
24131,7570,7570,27360,27361,train,False,True,78320,train2017
24132,871,871,63449,63450,test,True,True,480990,train2017
24133,9823,9823,33414,33415,train,False,True,363671,train2017
24134,8831,8831,53740,53741,train,False,True,443432,train2017
24135,3408,3408,42565,42566,train,False,True,137371,train2017
24136,5581,5581,9507,9508,train,False,True,282137,train2017
24137,3408,3408,42565,42566,train,False,True,137371,train2017
24138,9478,9478,57198,57199,train,False,True,194685,train2017
24139,9091,9091,17101,17102,train,False,True,42763,train2017
24140,7797,7797,49123,49124,train,False,True,163139,train2017
24141,7821,7821,57509,57510,train,False,True,195890,train2017
24142,453,453,33906,33907,test,True,True,103366,train2017
24143,1172,1172,44737,44738,train,False,True,145749,train2017
24144,9181,9181,43069,43070,train,False,True,401369,train2017
24145,9120,9120,61746,61747,train,False,True,212203,train2017
24146,6330,6330,1488,1489,train,False,True,454750,val2017
24147,9981,9981,36834,36835,train,False,True,377294,train2017
24148,9818,9818,41852,41853,train,False,True,396871,train2017
24149,6363,6363,53999,54000,train,False,True,182245,train2017
24150,6572,6572,42421,42422,train,False,True,136819,train2017
24151,1330,1330,9255,9256,train,False,True,543552,train2017
24152,6663,6663,15485,15486,train,False,True,37748,train2017
24153,44,44,5285,5286,test,True,True,7048,train2017
24154,268,268,21989,21990,test,True,True,57796,train2017
24155,8392,8392,194,195,train,False,True,221708,val2017
24156,6363,6363,53999,54000,train,False,True,182245,train2017
24157,7192,7192,16588,16589,train,False,True,565459,train2017
24158,5133,5133,4509,4510,train,False,True,4705,train2017
24159,4607,4607,19148,19149,train,False,True,311092,train2017
24160,6130,6130,45801,45802,train,False,True,549287,train2017
24161,5382,5382,14697,14698,train,False,True,268023,train2017
24162,3152,3152,13948,13949,train,False,True,557400,train2017
24163,873,873,63781,63782,test,True,True,429902,train2017
24164,128,128,10600,10601,test,True,True,547644,train2017
24165,4829,4829,66438,66439,train,False,True,230268,train2017
24166,2825,2825,17949,17950,train,False,True,313397,train2017
24167,7728,7728,53177,53178,train,False,True,58338,train2017
24168,9301,9301,60453,60454,train,False,True,469424,train2017
24169,4290,4290,67108,67109,train,False,True,232875,train2017
24170,875,875,63922,63923,test,True,True,482858,train2017
24171,8834,8834,24277,24278,train,False,True,328673,train2017
24172,7674,7674,13139,13140,train,False,True,554992,train2017
24173,8348,8348,26260,26261,train,False,True,74059,train2017
24174,8136,8136,30618,30619,train,False,True,90787,train2017
24175,6331,6331,5850,5851,train,False,True,271002,train2017
24176,7351,7351,71772,71773,train,False,True,522464,train2017
24177,4277,4277,57567,57568,train,False,True,458221,train2017
24178,5659,5659,8424,8425,train,False,True,279081,train2017
24179,6320,6320,39939,39940,train,False,True,362127,train2017
24180,4029,4029,1597,1598,train,False,True,283037,val2017
24181,7419,7419,32464,32465,train,False,True,359977,train2017
24182,1330,1330,9255,9256,train,False,True,543552,train2017
24183,1975,1975,49975,49976,train,False,True,166565,train2017
24184,8486,8486,7651,7652,train,False,True,133490,train2017
24185,2546,2546,402,403,train,False,True,361551,val2017
24186,128,128,10600,10601,test,True,True,547644,train2017
24187,8179,8179,28245,28246,train,False,True,81707,train2017
24188,4230,4230,30455,30456,train,False,True,352316,train2017
24189,2194,2194,44301,44302,train,False,True,329843,train2017
24190,6916,6916,11655,11656,train,False,True,26504,train2017
24191,8394,8394,45250,45251,train,False,True,147843,train2017
24192,1977,1977,34156,34157,train,False,True,366517,train2017
24193,5389,5389,12486,12487,train,False,True,553149,train2017
24194,3456,3456,66765,66766,train,False,True,493724,train2017
24195,667,667,48618,48619,test,True,True,423209,train2017
24196,6524,6524,59626,59627,train,False,True,204087,train2017
24197,3380,3380,33201,33202,train,False,True,362795,train2017
24198,6982,6982,24566,24567,train,False,True,67644,train2017
24199,667,667,48618,48619,test,True,True,423209,train2017
24200,147,147,12065,12066,test,True,True,289791,train2017
24201,9050,9050,29374,29375,train,False,True,86011,train2017
24202,8745,8745,19135,19136,train,False,True,311056,train2017
24203,424,424,31446,31447,test,True,True,277778,train2017
24204,9530,9530,15068,15069,train,False,True,36425,train2017
24205,6167,6167,70584,70585,train,False,True,246452,train2017
24206,8858,8858,61989,61990,train,False,True,297669,train2017
24207,4620,4620,22564,22565,train,False,True,322180,train2017
24208,7230,7230,69086,69087,train,False,True,502712,train2017
24209,5517,5517,29785,29786,train,False,True,87649,train2017
24210,2896,2896,13942,13943,train,False,True,33094,train2017
24211,8153,8153,72711,72712,train,False,True,514771,train2017
24212,424,424,31446,31447,test,True,True,277778,train2017
24213,7598,7598,8743,8744,train,False,True,308803,train2017
24214,1280,1280,20009,20010,train,False,True,575842,train2017
24215,1272,1272,36879,36880,train,False,True,115316,train2017
24216,4026,4026,38652,38653,train,False,True,122135,train2017
24217,8486,8486,7651,7652,train,False,True,133490,train2017
24218,4364,4364,19761,19762,train,False,True,50820,train2017
24219,6135,6135,61540,61541,train,False,True,211326,train2017
24220,7913,7913,59508,59509,train,False,True,203611,train2017
24221,8797,8797,27301,27302,train,False,True,78071,train2017
24222,8032,8032,27688,27689,train,False,True,79589,train2017
24223,2076,2076,6187,6188,train,False,True,534203,train2017
24224,494,494,37608,37609,test,True,True,380227,train2017
24225,5564,5564,3558,3559,train,False,True,264019,train2017
24226,6760,6760,72255,72256,train,False,True,253148,train2017
24227,5656,5656,39432,39433,train,False,True,440623,train2017
24228,3938,3938,21283,21284,train,False,True,55521,train2017
24229,4929,4929,71989,71990,train,False,True,514217,train2017
24230,4917,4917,14149,14150,train,False,True,295815,train2017
24231,3140,3140,39842,39843,train,False,True,318469,train2017
24232,2720,2720,54595,54596,train,False,True,446815,train2017
24233,9027,9027,61555,61556,train,False,True,428447,train2017
24234,8225,8225,3546,3547,train,False,True,1810,train2017
24235,8178,8178,14433,14434,train,False,True,558794,train2017
24236,4443,4443,4782,4783,train,False,True,267690,train2017
24237,8375,8375,65674,65675,train,False,True,227402,train2017
24238,1864,1864,9105,9106,train,False,True,280976,train2017
24239,5659,5659,8424,8425,train,False,True,279081,train2017
24240,1641,1641,27875,27876,train,False,True,57068,train2017
24241,8717,8717,46058,46059,train,False,True,151005,train2017
24242,1758,1758,58171,58172,train,False,True,198363,train2017
24243,2029,2029,11936,11937,train,False,True,289423,train2017
24244,3916,3916,22790,22791,train,False,True,60952,train2017
24245,2471,2471,49510,49511,train,False,True,376972,train2017
24246,4007,4007,7355,7356,train,False,True,537887,train2017
24247,5682,5682,55142,55143,train,False,True,186740,train2017
24248,644,644,46861,46862,test,True,True,154207,train2017
24249,9798,9798,70801,70802,train,False,True,247306,train2017
24250,9734,9734,19384,19385,train,False,True,311846,train2017
24251,7246,7246,24441,24442,train,False,True,329341,train2017
24252,6829,6829,8862,8863,train,False,True,18136,train2017
24253,2310,2310,22164,22165,train,False,True,320660,train2017
24254,871,871,63449,63450,test,True,True,480990,train2017
24255,4448,4448,39557,39558,train,False,True,387887,train2017
24256,9265,9265,67428,67429,train,False,True,496252,train2017
24257,8593,8593,39753,39754,train,False,True,388652,train2017
24258,5723,5723,59849,59850,train,False,True,467092,train2017
24259,3726,3726,70077,70078,train,False,True,244478,train2017
24260,7515,7515,59205,59206,train,False,True,295896,train2017
24261,5152,5152,34282,34283,train,False,True,17476,train2017
24262,4562,4562,38906,38907,train,False,True,20515,train2017
24263,4843,4843,55065,55066,train,False,True,186500,train2017
24264,5068,5068,21570,21571,train,False,True,318571,train2017
24265,933,933,67363,67364,test,True,True,233873,train2017
24266,4067,4067,57282,57283,train,False,True,457169,train2017
24267,6505,6505,14674,14675,train,False,True,559490,train2017
24268,5543,5543,31503,31504,train,False,True,94033,train2017
24269,7621,7621,10988,10989,train,False,True,24551,train2017
24270,4905,4905,3973,3974,train,False,True,527363,train2017
24271,2085,2085,59464,59465,train,False,True,465601,train2017
24272,2856,2856,70625,70626,train,False,True,508749,train2017
24273,1088,1088,2186,2187,train,False,True,571313,val2017
24274,6112,6112,15726,15727,train,False,True,224874,train2017
24275,8091,8091,16934,16935,train,False,True,304387,train2017
24276,356,356,26971,26972,test,True,True,12795,train2017
24277,9061,9061,35996,35997,train,False,True,143379,train2017
24278,5181,5181,67261,67262,train,False,True,233453,train2017
24279,4981,4981,4426,4427,train,False,True,266600,train2017
24280,5445,5445,64195,64196,train,False,True,483955,train2017
24281,2546,2546,402,403,train,False,True,361551,val2017
24282,2526,2526,57705,57706,train,False,True,458677,train2017
24283,7246,7246,24441,24442,train,False,True,329341,train2017
