image_id,repeat_a,repeat_b,donor_image_id,donor_repeat_a,donor_repeat_b,target_session_a,target_session_b,matched_session_pair
68614,0,2,18605,0,2,37,38,True
68614,1,2,14206,1,2,38,38,True
68621,0,1,24596,0,2,11,27,True
68621,0,2,42249,1,2,11,38,True
68621,1,2,52107,1,2,27,38,True
68622,0,1,26002,0,1,4,4,True
68622,0,2,26002,0,2,4,4,True
68622,1,2,26002,1,2,4,4,True
68625,0,1,29588,0,2,12,31,True
68625,0,2,29858,1,2,12,31,True
68625,1,2,25527,1,2,31,31,True
68628,0,1,18740,0,1,16,17,True
68628,0,2,39951,1,2,16,31,True
68628,1,2,20477,1,2,17,31,True
68633,0,1,7651,1,2,33,33,True
68633,0,2,7245,1,2,33,34,True
68633,1,2,8522,0,1,33,34,True
68638,0,1,40189,0,2,1,4,True
68638,0,2,70954,0,2,1,5,True
68638,1,2,3915,0,1,4,5,True
68648,0,1,55577,0,1,23,24,True
68648,0,2,16095,0,1,23,31,True
68648,1,2,54064,0,2,24,31,True
68652,0,1,38709,0,1,17,21,True
68652,0,2,70441,0,1,17,27,True
68652,1,2,37045,0,1,21,27,True
68656,0,1,4313,1,2,34,35,True
68656,0,2,5045,1,2,34,35,True
68656,1,2,38953,0,2,35,35,True
68684,0,1,69028,1,2,18,31,True
68684,0,2,5006,0,2,18,31,True
68684,1,2,53340,1,2,31,31,True
68699,0,1,53342,0,1,8,9,True
68699,0,2,53492,0,1,8,9,True
68699,1,2,58387,0,1,9,9,True
68714,0,1,31015,0,1,14,14,True
68714,0,2,57742,0,2,14,24,True
68714,1,2,61847,0,2,14,24,True
68715,0,1,47272,0,1,1,1,True
68715,0,2,44417,0,2,1,26,True
68715,1,2,45842,0,1,1,26,True
68722,0,1,41861,0,1,4,21,True
68722,0,2,39208,1,2,4,27,True
68722,1,2,11188,0,1,21,27,True
68729,0,1,60858,0,1,3,16,True
68729,0,2,2272,0,2,3,16,True
68729,1,2,54558,1,2,16,16,True
68744,0,1,45634,0,1,5,6,True
68744,0,2,69239,0,2,5,28,True
68744,1,2,28846,0,2,6,28,True
68746,0,1,25389,0,1,1,1,True
68746,0,2,26185,0,1,1,1,True
68746,1,2,27358,0,1,1,1,True
68764,0,1,40838,0,2,11,37,True
68764,0,2,42787,0,1,11,37,True
68764,1,2,31616,1,2,37,37,True
68765,0,1,49394,0,2,8,16,True
68765,0,2,26575,0,2,8,28,True
68765,1,2,39696,1,2,16,28,True
68777,0,1,64049,0,1,7,7,True
68777,0,2,64237,1,2,7,7,True
68777,1,2,64850,1,2,7,7,True
68780,0,1,41446,0,1,10,11,True
68780,0,2,71575,0,2,10,40,True
68780,1,2,65918,1,2,11,40,True
68802,0,1,52360,0,1,6,6,True
68802,0,2,52371,1,2,6,6,True
68802,1,2,52668,0,1,6,6,True
68806,0,1,17320,0,1,24,29,True
68806,0,2,17320,0,2,24,29,True
68806,1,2,47212,1,2,29,29,True
68818,0,1,5345,0,1,7,7,True
68818,0,2,5813,1,2,7,7,True
68818,1,2,6515,0,1,7,7,True
68819,0,1,51385,0,1,16,17,True
68819,0,2,1288,-1,2,16,25,False
68819,1,2,3344,-1,1,17,25,False
68833,0,1,42437,0,1,11,14,True
68833,0,2,35617,0,2,11,23,True
68833,1,2,30013,0,2,14,23,True
68844,0,1,60224,1,2,18,19,True
68844,0,2,25835,1,2,18,36,True
68844,1,2,51002,0,2,19,36,True
68859,0,1,70951,0,2,5,9,True
68859,0,2,53138,0,2,5,38,True
68859,1,2,45644,1,2,9,38,True
68862,0,1,52509,1,2,9,15,True
68862,0,2,47232,0,2,9,16,True
68862,1,2,35567,1,2,15,16,True
68874,0,1,56726,0,1,10,20,True
68874,0,2,3685,0,1,10,31,True
68874,1,2,295,1,2,20,31,True
68880,0,1,17841,0,2,2,38,True
68880,0,2,18648,0,2,2,38,True
68880,1,2,45351,0,1,38,38,True
68884,0,1,6915,0,1,7,32,True
68884,0,2,7478,0,2,7,32,True
68884,1,2,47503,1,2,32,32,True
68896,0,1,57622,0,2,3,38,True
68896,0,2,59093,0,2,3,38,True
68896,1,2,51308,0,2,38,38,True
68900,0,1,64640,0,1,8,8,True
68900,0,2,1604,0,1,8,22,True
68900,1,2,4127,0,2,8,22,True
68903,0,1,72711,0,1,22,32,True
68903,0,2,63528,0,1,22,37,True
68903,1,2,12695,1,2,32,37,True
68923,0,1,15779,1,2,17,23,True
68923,0,2,70949,0,2,17,37,True
68923,1,2,56407,1,2,23,37,True
68928,0,1,48443,0,1,16,16,True
68928,0,2,48443,0,2,16,16,True
68928,1,2,48443,1,2,16,16,True
68954,0,1,42676,1,2,31,31,True
68954,0,2,33124,0,2,31,39,True
68954,1,2,33124,1,2,31,39,True
68957,0,1,68656,1,2,35,35,True
68957,0,2,69820,1,2,35,35,True
68957,1,2,70535,1,2,35,35,True
68959,0,1,72937,0,2,3,26,True
68959,0,2,37335,0,1,3,27,True
68959,1,2,47168,0,1,26,27,True
68987,0,1,56726,0,1,10,20,True
68987,0,2,61923,0,1,10,20,True
68987,1,2,71593,0,2,20,20,True
69012,0,1,21385,0,1,26,27,True
69012,0,2,21534,0,2,26,29,True
69012,1,2,31707,1,2,27,29,True
69027,0,1,32141,1,2,1,1,True
69027,0,2,4265,0,1,1,5,True
69027,1,2,4996,0,1,1,5,True
69028,0,1,16830,1,2,18,18,True
69028,0,2,10375,1,2,18,31,True
69028,1,2,14659,0,2,18,31,True
69029,0,1,66423,1,2,23,23,True
69029,0,2,45375,1,2,23,24,True
69029,1,2,47976,0,2,23,24,True
69034,0,1,37015,0,2,1,4,True
69034,0,2,19010,0,2,1,40,True
69034,1,2,47988,0,2,4,40,True
69036,0,1,31375,0,2,17,17,True
69036,0,2,5007,0,1,17,18,True
69036,1,2,5165,0,1,17,18,True
69053,0,1,15510,1,2,25,25,True
69053,0,2,15816,0,1,25,25,True
69053,1,2,17107,0,1,25,25,True
69063,0,1,52344,0,2,6,14,True
69063,0,2,31060,1,2,6,16,True
69063,1,2,11197,1,2,14,16,True
69069,0,1,8910,0,2,20,33,True
69069,0,2,18918,1,2,20,33,True
69069,1,2,69894,1,2,33,33,True
69085,0,1,3344,0,1,24,25,True
69085,0,2,23445,0,1,24,25,True
69085,1,2,66269,1,2,25,25,True
69086,0,1,8340,0,1,15,31,True
69086,0,2,62321,0,2,15,33,True
69086,1,2,17750,0,2,31,33,True
69087,0,1,56873,1,2,23,24,True
69087,0,2,29018,0,1,23,32,True
69087,1,2,66437,0,1,24,32,True
69090,0,1,39562,1,2,14,23,True
69090,0,2,25443,0,2,14,27,True
69090,1,2,19234,1,2,23,27,True
69092,0,1,54871,0,2,24,24,True
69092,0,2,54871,1,2,24,24,True
69092,1,2,55125,0,1,24,24,True
69101,0,1,65303,1,2,5,37,True
69101,0,2,66561,0,2,5,37,True
69101,1,2,36375,1,2,37,37,True
69103,0,1,26297,1,2,23,23,True
69103,0,2,26358,0,1,23,23,True
69103,1,2,26358,0,2,23,23,True
69121,0,1,56355,0,1,14,14,True
69121,0,2,56487,1,2,14,14,True
69121,1,2,56990,0,1,14,14,True
69131,0,1,71570,0,2,14,20,True
69131,0,2,239,1,2,14,20,True
69131,1,2,58138,0,1,20,20,True
69134,0,1,49705,1,2,3,3,True
69134,0,2,51451,0,2,3,18,True
69134,1,2,63620,0,2,3,18,True
69137,0,1,11886,0,2,15,27,True
69137,0,2,11886,0,2,15,27,True
69137,1,2,21436,1,2,27,27,True
69154,0,1,37262,0,1,18,18,True
69154,0,2,37564,0,1,18,18,True
69154,1,2,37774,0,1,18,18,True
69158,0,1,20548,0,1,12,30,True
69158,0,2,42736,0,1,12,30,True
69158,1,2,6768,0,1,30,30,True
69162,0,1,23739,0,2,3,20,True
69162,0,2,44255,0,2,3,40,True
69162,1,2,65263,1,2,20,40,True
69167,0,1,7731,0,1,5,10,True
69167,0,2,48362,0,2,5,22,True
69167,1,2,51427,0,2,10,22,True
69170,0,1,66127,1,2,5,34,True
69170,0,2,64670,0,1,5,35,True
69170,1,2,45187,0,1,34,35,True
69177,0,1,15225,0,1,30,30,True
69177,0,2,60843,0,1,30,31,True
69177,1,2,60843,0,2,30,31,True
69178,0,1,23185,1,2,8,11,True
69178,0,2,37754,0,2,8,13,True
69178,1,2,5237,1,2,11,13,True
69195,0,1,29596,0,1,15,16,True
69195,0,2,29596,0,2,15,16,True
69195,1,2,21064,0,1,16,16,True
69199,0,1,72999,0,1,22,30,True
69199,0,2,8824,1,2,22,30,True
69199,1,2,26922,0,1,30,30,True
69219,0,1,17108,1,2,20,20,True
69219,0,2,24726,0,1,20,21,True
69219,1,2,24875,1,2,20,21,True
69225,0,1,37083,0,2,12,37,True
69225,0,2,37807,0,2,12,37,True
69225,1,2,20679,0,2,37,37,True
69234,0,1,18562,1,2,13,22,True
69234,0,2,13847,0,2,13,34,True
69234,1,2,72006,1,2,22,34,True
69239,0,1,49767,0,1,5,5,True
69239,0,2,47444,0,2,5,28,True
69239,1,2,54178,0,2,5,28,True
69246,0,1,69521,0,1,20,20,True
69246,0,2,69521,0,2,20,20,True
69246,1,2,69521,1,2,20,20,True
69254,0,1,27618,0,1,17,19,True
69254,0,2,37046,0,1,17,19,True
69254,1,2,36111,0,1,19,19,True
69270,0,1,40766,0,1,2,15,True
69270,0,2,51243,0,1,2,32,True
69270,1,2,51240,0,2,15,32,True
69279,0,1,42465,0,1,14,14,True
69279,0,2,44063,1,2,14,14,True
69279,1,2,44376,0,1,14,14,True
69287,0,1,40473,0,2,8,25,True
69287,0,2,19301,0,2,8,28,True
69287,1,2,28575,0,1,25,28,True
69288,0,1,52073,0,2,17,39,True
69288,0,2,56546,0,2,17,39,True
69288,1,2,61554,1,2,39,39,True
69302,0,1,44242,1,2,19,30,True
69302,0,2,27184,1,2,19,32,True
69302,1,2,13423,0,1,30,32,True
69303,0,1,37501,0,2,23,23,True
69303,0,2,34373,0,2,23,30,True
69303,1,2,48171,0,1,23,30,True
69304,0,1,56649,1,2,19,19,True
69304,0,2,38320,1,2,19,21,True
69304,1,2,42006,1,2,19,21,True
69318,0,1,50154,0,1,37,38,True
69318,0,2,50154,0,2,37,38,True
69318,1,2,71105,1,2,38,38,True
69327,0,1,42052,0,2,11,15,True
69327,0,2,42140,0,2,11,15,True
69327,1,2,32953,0,1,15,15,True
69347,0,1,69279,0,1,14,14,True
69347,0,2,69279,0,2,14,14,True
69347,1,2,69279,1,2,14,14,True
69355,0,1,1462,1,2,31,32,True
69355,0,2,2882,1,2,31,32,True
69355,1,2,20819,1,2,32,32,True
69362,0,1,62348,0,1,29,29,True
69362,0,2,64208,0,1,29,29,True
69362,1,2,64874,1,2,29,29,True
69363,0,1,62998,1,2,34,34,True
69363,0,2,64856,0,1,34,34,True
69363,1,2,65467,0,1,34,34,True
69365,0,1,67191,0,2,2,3,True
69365,0,2,70984,0,2,2,3,True
69365,1,2,69134,0,1,3,3,True
69391,0,1,12349,0,2,13,37,True
69391,0,2,14299,0,1,13,37,True
69391,1,2,21021,0,2,37,37,True
69392,0,1,24143,0,2,21,22,True
69392,0,2,4720,0,2,21,36,True
69392,1,2,5954,0,1,22,36,True
69408,0,1,28608,0,1,5,5,True
69408,0,2,29149,0,1,5,5,True
69408,1,2,29149,0,2,5,5,True
69418,0,1,25233,1,2,35,40,True
69418,0,2,26702,1,2,35,40,True
69418,1,2,487,1,2,40,40,True
69432,0,1,26358,0,1,23,23,True
69432,0,2,63469,1,2,23,31,True
69432,1,2,64669,0,2,23,31,True
69453,0,1,72945,1,2,27,27,True
69453,0,2,3700,0,1,27,30,True
69453,1,2,3700,0,2,27,30,True
69462,0,1,6603,0,1,3,4,True
69462,0,2,6360,0,2,3,21,True
69462,1,2,38833,-1,1,4,21,False
69463,0,1,876,1,2,11,11,True
69463,0,2,47658,0,2,11,31,True
69463,1,2,64383,0,2,11,31,True
69472,0,1,9699,1,2,6,7,True
69472,0,2,28208,0,2,6,15,True
69472,1,2,71285,0,1,7,15,True
69481,0,1,24514,0,1,4,8,True
69481,0,2,11767,0,1,4,9,True
69481,1,2,11068,1,2,8,9,True
69492,0,1,60105,0,1,6,16,True
69492,0,2,59170,0,2,6,36,True
69492,1,2,49654,0,2,16,36,True
69507,0,1,26890,0,1,2,10,True
69507,0,2,27418,0,1,2,10,True
69507,1,2,41165,1,2,10,10,True
69512,0,1,19760,0,2,12,12,True
69512,0,2,53752,0,2,12,21,True
69512,1,2,55839,0,2,12,21,True
69513,0,1,52663,1,2,7,13,True
69513,0,2,51590,0,2,7,27,True
69513,1,2,45456,0,2,13,27,True
69521,0,1,34193,0,1,20,20,True
69521,0,2,34193,0,2,20,20,True
69521,1,2,34193,1,2,20,20,True
69523,0,1,46231,1,2,11,12,True
69523,0,2,6037,1,2,11,36,True
69523,1,2,53686,0,1,12,36,True
69551,0,1,11461,0,1,6,7,True
69551,0,2,6873,0,2,6,23,True
69551,1,2,64040,0,2,7,23,True
69559,0,1,59961,0,2,10,10,True
69559,0,2,68780,0,1,10,11,True
69559,1,2,70564,1,2,10,11,True
69560,0,1,43580,0,1,15,15,True
69560,0,2,43896,1,2,15,15,True
69560,1,2,44265,0,1,15,15,True
69567,0,1,59754,0,2,14,15,True
69567,0,2,53684,0,2,14,39,True
69567,1,2,4953,0,2,15,39,True
69572,0,1,41296,0,1,6,7,True
69572,0,2,42384,1,2,6,7,True
69572,1,2,32501,0,1,7,7,True
69581,0,1,10449,0,2,1,32,True
69581,0,2,7095,0,2,1,37,True
69581,1,2,37499,1,2,32,37,True
69590,0,1,61332,1,2,38,38,True
69590,0,2,61405,0,1,38,38,True
69590,1,2,61675,1,2,38,38,True
69603,0,1,40023,1,2,11,12,True
69603,0,2,13012,0,1,11,21,True
69603,1,2,6698,1,2,12,21,True
69606,0,1,67073,0,1,38,38,True
69606,0,2,67073,0,2,38,38,True
69606,1,2,67073,1,2,38,38,True
69610,0,1,33738,0,1,21,21,True
69610,0,2,16691,0,2,21,22,True
69610,1,2,16691,1,2,21,22,True
69635,0,1,27529,0,1,3,12,True
69635,0,2,10929,1,2,3,39,True
69635,1,2,9668,0,2,12,39,True
69641,0,1,40990,0,1,9,9,True
69641,0,2,47583,1,2,9,9,True
69641,1,2,59470,1,2,9,9,True
69648,0,1,12566,1,2,11,11,True
69648,0,2,6980,0,1,11,12,True
69648,1,2,7586,0,1,11,12,True
69650,0,1,66243,0,2,7,13,True
69650,0,2,10134,0,1,7,16,True
69650,1,2,22285,0,2,13,16,True
69651,0,1,26864,1,2,17,30,True
69651,0,2,70833,0,1,17,39,True
69651,1,2,7296,1,2,30,39,True
69657,0,1,14012,1,2,17,17,True
69657,0,2,67412,0,1,17,28,True
69657,1,2,71515,0,2,17,28,True
69660,0,1,33976,0,2,22,28,True
69660,0,2,37709,1,2,22,28,True
69660,1,2,45947,0,2,28,28,True
69666,0,1,29771,0,2,14,25,True
69666,0,2,32426,0,1,14,25,True
69666,1,2,4167,0,2,25,25,True
69676,0,1,6745,1,2,26,26,True
69676,0,2,6881,1,2,26,26,True
69676,1,2,9142,1,2,26,26,True
69698,0,1,25093,1,2,18,25,True
69698,0,2,26480,1,2,18,25,True
69698,1,2,15510,0,2,25,25,True
69704,0,1,48533,1,2,4,16,True
69704,0,2,55384,0,2,4,17,True
69704,1,2,38234,1,2,16,17,True
69713,0,1,70584,1,2,7,33,True
69713,0,2,42756,0,2,7,39,True
69713,1,2,26262,1,2,33,39,True
69724,0,1,48558,0,1,13,24,True
69724,0,2,21069,0,1,13,27,True
69724,1,2,49226,1,2,24,27,True
69732,0,1,66838,0,1,3,3,True
69732,0,2,49351,0,2,3,23,True
69732,1,2,53500,0,2,3,23,True
69752,0,1,29282,0,2,2,27,True
69752,0,2,29852,0,1,2,29,True
69752,1,2,31350,1,2,27,29,True
69758,0,1,19639,0,1,28,28,True
69758,0,2,40962,1,2,28,33,True
69758,1,2,46047,0,1,28,33,True
69759,0,1,38634,1,2,9,24,True
69759,0,2,44058,0,2,9,24,True
69759,1,2,69092,0,2,24,24,True
69776,0,1,32895,0,1,9,26,True
69776,0,2,43986,0,2,9,26,True
69776,1,2,36739,1,2,26,26,True
69800,0,1,27204,1,2,2,4,True
69800,0,2,31245,0,2,2,4,True
69800,1,2,46226,0,1,4,4,True
69820,0,1,45994,0,2,12,35,True
69820,0,2,53765,0,1,12,35,True
69820,1,2,43671,0,2,35,35,True
69828,0,1,20935,0,2,5,17,True
69828,0,2,23443,1,2,5,17,True
69828,1,2,20886,1,2,17,17,True
69870,0,1,56414,0,2,14,23,True
69870,0,2,25443,0,2,14,27,True
69870,1,2,7727,0,2,23,27,True
69872,0,1,2182,0,1,4,4,True
69872,0,2,11767,0,2,4,21,True
69872,1,2,14920,0,2,4,21,True
69877,0,1,51395,1,2,38,39,True
69877,0,2,51581,1,2,38,39,True
69877,1,2,4064,1,2,39,39,True
69881,0,1,17787,0,1,15,17,True
69881,0,2,25141,0,1,15,18,True
69881,1,2,43241,0,1,17,18,True
69888,0,1,608,1,2,27,34,True
69888,0,2,14949,0,2,27,34,True
69888,1,2,27557,0,1,34,34,True
69890,0,1,50569,0,1,15,15,True
69890,0,2,42899,0,2,15,27,True
69890,1,2,43042,0,1,15,27,True
69894,0,1,21883,1,2,13,33,True
69894,0,2,32042,0,2,13,33,True
69894,1,2,10461,0,1,33,33,True
69902,0,1,42383,0,2,1,35,True
69902,0,2,571,0,2,1,40,True
69902,1,2,47412,1,2,35,40,True
69908,0,1,26478,0,2,12,21,True
69908,0,2,55282,1,2,12,22,True
69908,1,2,28617,0,1,21,22,True
69911,0,1,47661,1,2,6,37,True
69911,0,2,322,0,1,6,38,True
69911,1,2,15189,1,2,37,38,True
69924,0,1,3959,1,2,27,27,True
69924,0,2,5192,1,2,27,27,True
69924,1,2,5481,1,2,27,27,True
69928,0,1,69758,0,1,28,28,True
69928,0,2,70607,0,1,28,28,True
69928,1,2,70607,0,2,28,28,True
69943,0,1,28959,0,1,23,23,True
69943,0,2,65161,0,2,23,24,True
69943,1,2,66588,1,2,23,24,True
69949,0,1,37236,0,1,10,10,True
69949,0,2,37515,0,1,10,10,True
69949,1,2,37718,0,1,10,10,True
69950,0,1,22271,0,1,25,25,True
69950,0,2,56174,0,2,25,38,True
69950,1,2,57424,1,2,25,38,True
69959,0,1,68166,0,2,8,27,True
69959,0,2,825,0,2,8,33,True
69959,1,2,22938,1,2,27,33,True
69967,0,1,63243,1,2,39,39,True
69967,0,2,63329,1,2,39,39,True
69967,1,2,65788,0,1,39,39,True
69968,0,1,61669,1,2,17,40,True
69968,0,2,66767,0,1,17,40,True
69968,1,2,6824,0,2,40,40,True
69970,0,1,42889,1,2,4,4,True
69970,0,2,11123,0,1,4,22,True
69970,1,2,11123,0,2,4,22,True
69992,0,1,67620,0,2,18,35,True
69992,0,2,43075,0,1,18,39,True
69992,1,2,15830,0,1,35,39,True
70029,0,1,14815,0,1,12,12,True
70029,0,2,69225,0,1,12,37,True
70029,1,2,69225,0,2,12,37,True
70035,0,1,42465,0,1,14,14,True
70035,0,2,46300,1,2,14,29,True
70035,1,2,55156,1,2,14,29,True
70046,0,1,44355,1,2,18,18,True
70046,0,2,44544,0,1,18,18,True
70046,1,2,44649,0,1,18,18,True
70057,0,1,1709,0,1,23,23,True
70057,0,2,13835,1,2,23,32,True
70057,1,2,28210,1,2,23,32,True
70058,0,1,49796,0,2,29,30,True
70058,0,2,57165,0,1,29,30,True
70058,1,2,26816,1,2,30,30,True
70061,0,1,22697,0,1,10,14,True
70061,0,2,24288,1,2,10,14,True
70061,1,2,56990,0,2,14,14,True
70062,0,1,18082,0,2,9,21,True
70062,0,2,47559,1,2,9,22,True
70062,1,2,66226,1,2,21,22,True
70070,0,1,6522,0,2,9,40,True
70070,0,2,6793,0,2,9,40,True
70070,1,2,46621,1,2,40,40,True
70074,0,1,3673,0,1,22,23,True
70074,0,2,30484,0,2,22,40,True
70074,1,2,21322,0,2,23,40,True
70077,0,1,57507,0,1,13,15,True
70077,0,2,36185,1,2,13,33,True
70077,1,2,67167,0,2,15,33,True
70080,0,1,40059,1,2,11,15,True
70080,0,2,41259,0,2,11,15,True
70080,1,2,59056,0,2,15,15,True
70112,0,1,60374,0,1,9,39,True
70112,0,2,63504,0,1,9,39,True
70112,1,2,31879,1,2,39,39,True
70119,0,1,59850,0,2,8,39,True
70119,0,2,10243,0,1,8,39,True
70119,1,2,37039,1,2,39,39,True
70120,0,1,71618,0,2,6,25,True
70120,0,2,13849,0,2,6,39,True
70120,1,2,19658,0,2,25,39,True
70124,0,1,21537,1,2,1,1,True
70124,0,2,22057,0,1,1,1,True
70124,1,2,23641,0,1,1,1,True
70126,0,1,69666,0,2,14,25,True
70126,0,2,60363,1,2,14,26,True
70126,1,2,28178,0,2,25,26,True
70129,0,1,41221,0,1,1,29,True
70129,0,2,5027,0,2,1,31,True
70129,1,2,41517,0,1,29,31,True
70131,0,1,6682,1,2,22,26,True
70131,0,2,34388,0,1,22,26,True
70131,1,2,51021,1,2,26,26,True
70136,0,1,29509,0,1,1,17,True
70136,0,2,29509,0,2,1,17,True
70136,1,2,8902,1,2,17,17,True
70137,0,1,3888,0,1,10,10,True
70137,0,2,58645,1,2,10,38,True
70137,1,2,68515,0,1,10,38,True
70162,0,1,6745,1,2,26,26,True
70162,0,2,6881,1,2,26,26,True
70162,1,2,9142,1,2,26,26,True
70173,0,1,12355,1,2,16,17,True
70173,0,2,13176,0,1,16,17,True
70173,1,2,26463,0,2,17,17,True
70177,0,1,29881,0,2,3,21,True
70177,0,2,19970,0,1,3,26,True
70177,1,2,17060,0,1,21,26,True
70187,0,1,9291,0,1,2,2,True
70187,0,2,9354,0,1,2,2,True
70187,1,2,9354,0,2,2,2,True
70212,0,1,32945,1,2,12,26,True
70212,0,2,12460,0,2,12,32,True
70212,1,2,49059,1,2,26,32,True
70218,0,1,17110,0,1,19,29,True
70218,0,2,28925,1,2,19,29,True
70218,1,2,71920,1,2,29,29,True
70230,0,1,22109,1,2,26,26,True
70230,0,2,32076,1,2,26,33,True
70230,1,2,34064,0,1,26,33,True
70241,0,1,53819,0,2,30,31,True
70241,0,2,16224,0,2,30,37,True
70241,1,2,22528,0,1,31,37,True
70258,0,1,9228,0,1,8,14,True
70258,0,2,20686,0,1,8,14,True
70258,1,2,62896,0,1,14,14,True
70261,0,1,57460,0,1,16,16,True
70261,0,2,4426,0,2,16,33,True
70261,1,2,4426,1,2,16,33,True
70268,0,1,8144,1,2,22,22,True
70268,0,2,8890,1,2,22,22,True
70268,1,2,9507,0,1,22,22,True
70275,0,1,60557,0,1,19,19,True
70275,0,2,60557,0,2,19,19,True
70275,1,2,60557,1,2,19,19,True
70279,0,1,16251,0,1,2,8,True
70279,0,2,17946,0,1,2,27,True
70279,1,2,1818,1,2,8,27,True
70281,0,1,58300,0,1,7,8,True
70281,0,2,58457,0,2,7,8,True
70281,1,2,682,1,2,8,8,True
70283,0,1,50452,0,2,19,23,True
70283,0,2,38343,1,2,19,30,True
70283,1,2,28959,1,2,23,30,True
70308,0,1,15240,1,2,3,3,True
70308,0,2,15254,0,1,3,3,True
70308,1,2,15254,0,2,3,3,True
70320,0,1,37176,0,2,17,23,True
70320,0,2,39702,0,1,17,24,True
70320,1,2,29505,0,1,23,24,True
70327,0,1,65972,0,1,1,1,True
70327,0,2,49754,0,1,1,24,True
70327,1,2,60377,0,1,1,24,True
70347,0,1,37457,1,2,22,26,True
70347,0,2,56407,0,2,22,37,True
70347,1,2,31212,1,2,26,37,True
70362,0,1,23114,0,1,13,14,True
70362,0,2,23470,1,2,13,14,True
70362,1,2,25167,0,2,14,14,True
70364,0,1,46552,0,1,21,21,True
70364,0,2,27685,0,2,21,38,True
70364,1,2,28103,0,1,21,38,True
70372,0,1,35281,0,2,4,34,True
70372,0,2,35281,0,2,4,34,True
70372,1,2,29221,1,2,34,34,True
70394,0,1,22946,0,2,9,36,True
70394,0,2,61263,0,2,9,38,True
70394,1,2,64837,0,2,36,38,True
70405,0,1,25777,1,2,29,31,True
70405,0,2,62348,0,2,29,32,True
70405,1,2,53047,0,2,31,32,True
70408,0,1,43768,0,1,31,31,True
70408,0,2,52091,0,1,31,34,True
70408,1,2,52091,0,2,31,34,True
70414,0,1,35994,0,2,18,24,True
70414,0,2,4711,0,1,18,35,True
70414,1,2,22014,0,2,24,35,True
70420,0,1,43385,0,1,3,13,True
70420,0,2,23211,0,2,3,33,True
70420,1,2,1740,1,2,13,33,True
70426,0,1,54096,1,2,9,9,True
70426,0,2,38458,0,1,9,16,True
70426,1,2,47232,0,2,9,16,True
70431,0,1,398,0,1,5,13,True
70431,0,2,60692,1,2,5,19,True
70431,1,2,3202,1,2,13,19,True
70434,0,1,35362,0,1,6,6,True
70434,0,2,27354,0,2,6,28,True
70434,1,2,28846,0,2,6,28,True
70437,0,1,28184,0,1,7,19,True
70437,0,2,28184,0,2,7,24,True
70437,1,2,24125,1,2,19,24,True
70440,0,1,7159,0,2,10,29,True
70440,0,2,11133,1,2,10,34,True
70440,1,2,27639,0,2,29,34,True
70441,0,1,62690,1,2,17,27,True
70441,0,2,63651,0,1,17,27,True
70441,1,2,39666,0,1,27,27,True
70453,0,1,43310,0,1,15,16,True
70453,0,2,6929,0,1,15,22,True
70453,1,2,18740,0,2,16,22,True
70461,0,1,71586,0,2,24,24,True
70461,0,2,23644,0,2,24,25,True
70461,1,2,29361,1,2,24,25,True
70462,0,1,61863,0,1,3,3,True
70462,0,2,72002,0,2,3,38,True
70462,1,2,4260,0,2,3,38,True
70464,0,1,51308,0,1,38,38,True
70464,0,2,51308,0,2,38,38,True
70464,1,2,51308,1,2,38,38,True
70466,0,1,15108,0,1,5,17,True
70466,0,2,67508,0,1,5,39,True
70466,1,2,28585,0,1,17,39,True
70468,0,1,65518,0,1,1,4,True
70468,0,2,72443,0,1,1,6,True
70468,1,2,19320,0,1,4,6,True
70484,0,1,65433,1,2,11,26,True
70484,0,2,44506,0,2,11,30,True
70484,1,2,23784,1,2,26,30,True
70487,0,1,56355,1,2,14,34,True
70487,0,2,30904,0,2,14,35,True
70487,1,2,8008,0,1,34,35,True
70488,0,1,16307,0,2,9,10,True
70488,0,2,59861,0,2,9,35,True
70488,1,2,27512,0,2,10,35,True
70491,0,1,56869,0,2,11,33,True
70491,0,2,13829,0,2,11,35,True
70491,1,2,42372,0,2,33,35,True
70495,0,1,52549,0,2,28,36,True
70495,0,2,8369,0,1,28,38,True
70495,1,2,64837,1,2,36,38,True
70496,0,1,30068,1,2,12,34,True
70496,0,2,24103,-1,2,12,35,False
70496,1,2,67899,0,1,34,35,True
70514,0,1,60824,0,1,2,32,True
70514,0,2,58361,1,2,2,36,True
70514,1,2,72624,0,2,32,36,True
70535,0,1,65446,1,2,34,35,True
70535,0,2,65782,1,2,34,35,True
70535,1,2,25233,0,1,35,35,True
70538,0,1,25749,1,2,35,35,True
70538,0,2,55176,0,1,35,38,True
70538,1,2,55176,0,2,35,38,True
70558,0,1,64643,0,2,12,20,True
70558,0,2,25725,0,2,12,32,True
70558,1,2,7919,1,2,20,32,True
70563,0,1,67713,0,1,16,22,True
70563,0,2,8858,0,1,16,32,True
70563,1,2,30484,0,1,22,32,True
70564,0,1,4033,0,1,9,10,True
70564,0,2,71686,1,2,9,11,True
70564,1,2,10825,0,1,10,11,True
70569,0,1,32610,0,2,10,23,True
70569,0,2,32610,1,2,10,23,True
70569,1,2,6137,0,1,23,23,True
70572,0,1,45958,1,2,26,27,True
70572,0,2,46992,1,2,26,27,True
70572,1,2,31394,0,1,27,27,True
70583,0,1,31044,0,1,13,13,True
70583,0,2,3029,0,2,13,34,True
70583,1,2,3740,0,2,13,34,True
70584,0,1,32501,0,1,7,7,True
70584,0,2,19682,1,2,7,33,True
